id,objectType,ownerId,updatedAt,createdAt,title,description,geometry,Attribution,Category,Color,ConnectedObjectType,ConnectedTo,ConnectedToExternalId,Deleted,ExternalId,FormerExternalId,IconCategory,Keyword,NewTrackedObject,NoAutoArchive,Reminder,SIMULATED,SessionId,Shape,otherTags
I8yGxKEUsoqMJ1_JwEddsQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:04:39.271206998Z,2022-09-28T08:54:13.572454517Z,Waypoint Werksschutz 10,,"{""type"":""Point""_COMMA_""coordinates"":[9.006331441644193_COMMA_50.72209851185164]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
oKCj9mqLZD_3d5H2Pc7KNw,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:04:04.721772382Z,2022-09-28T08:53:41.970983284Z,Waypoint Werksschutz 9,,"{""type"":""Point""_COMMA_""coordinates"":[9.006128725847361_COMMA_50.72240903108144]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
vWy0lC3ohlKob9jgdLC1FQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:03:24.990549620Z,2022-09-28T08:53:27.636256563Z,Waypoint Werksschutz 8,,"{""type"":""Point""_COMMA_""coordinates"":[9.00682006520833_COMMA_50.72260345715583]}",,,DarkBlue,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Location,waypoint,,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
tIx--ia2BpMFvUsD0n3_FA,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:02:48.800063030Z,2022-09-28T08:53:17.547667887Z,Waypoint Werksschutz 7,,"{""type"":""Point""_COMMA_""coordinates"":[9.006863651100616_COMMA_50.72272614044539]}",,,DarkBlue,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Location,waypoint,,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
zOS817KWgJ8ZciaWu91sTg,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:02:13.086946476Z,2022-09-28T08:53:04.672639619Z,Waypoint Werksschutz 6,,"{""type"":""Point""_COMMA_""coordinates"":[9.006962361905948_COMMA_50.72281335831843]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
fOTp2_QGRxtTV4g-na1bQA,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:01:36.565526552Z,2022-09-28T08:52:42.964853185Z,Waypoint Werksschutz 5,,"{""type"":""Point""_COMMA_""coordinates"":[9.007754920525144_COMMA_50.723013511977]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
hc7qro2ZzthXLxIwWC6seA,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:00:51.670858001Z,2022-09-28T08:52:24.249875078Z,Waypoint Werksschutz 4,,"{""type"":""Point""_COMMA_""coordinates"":[9.007868769790207_COMMA_50.72301160272659]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
yNvovvfVud5Jol-e4CHa1Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T09:00:20.280502196Z,2022-09-28T08:52:12.290256967Z,Waypoint Werksschutz 3,,"{""type"":""Point""_COMMA_""coordinates"":[9.007971309514915_COMMA_50.7229781906814]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
NZNtCaiJdrixjBehSP7N0Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T08:59:47.539379992Z,2022-09-28T08:50:48.992164194Z,Waypoint Werksschutz 2,,"{""type"":""Point""_COMMA_""coordinates"":[9.008310777093016_COMMA_50.72241951092528]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
sPIfqTDSaQf9oRWXPZbkfg,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-28T08:59:04.343708207Z,2022-09-28T08:50:38.878468383Z,Waypoint Werksschutz 1,,"{""type"":""Point""_COMMA_""coordinates"":[9.00870492273475_COMMA_50.72239344114709]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
S8Zt1bOdV8REE8JAnmdKqA,POI,ZOm9qa1X0yvGwY8Fn8qHIQ,2022-09-13T17:47:38.260835998Z,2022-09-13T17:47:38.260835998Z,BOAT,,"{""type"":""Point""_COMMA_""coordinates"":[13.435339336434708_COMMA_52.50691601939525]}",,,DarkRed,,,,,,,Flag,,,,,,,Circle,"ObjectType:POI,Creator:ZOm9qa1X0yvGwY8Fn8qHIQ:Jan Lachenmayer"
AgcZBlrZgl1df-HFL-Ol1A,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:30:34.049588511Z,2022-09-11T13:30:34.049588511Z,Quest point 6,,"{""type"":""Point""_COMMA_""coordinates"":[13.387817216688859_COMMA_52.45415056133817]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
889nz3mYWqNFgRVkGi8fCA,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:30:20.533836065Z,2022-09-11T13:30:12.997716014Z,Quest point 4,,"{""type"":""Point""_COMMA_""coordinates"":[13.38763456873437_COMMA_52.45412140155875]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
hGTY6n0XhhO8XK8bMFIqTg,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:30:06.501918819Z,2022-09-11T13:29:51.317532849Z,Quest point 5,,"{""type"":""Point""_COMMA_""coordinates"":[13.387734937564687_COMMA_52.454138826296116]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
P3jrRG3MeSHT5qrTEJU5xw,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:29:25.771222002Z,2022-09-11T13:28:49.506014093Z,Quest point 2,,"{""type"":""Point""_COMMA_""coordinates"":[13.387818360955748_COMMA_52.45408263031675]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
l942oIuwHtv7J-2-wve2Qw,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:29:11.138886091Z,2022-09-11T13:29:11.138886091Z,Quest point 3,,"{""type"":""Point""_COMMA_""coordinates"":[13.387679658154411_COMMA_52.45405620585416]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
yWVeSX4YSSgJV7GNVxhr4Q,POI,v5bAymGxqFJ-cmNEfoq8lA,2022-09-11T13:28:40.108141186Z,2022-09-11T13:28:40.108141186Z,Quest point 1,,"{""type"":""Point""_COMMA_""coordinates"":[13.387747348752782_COMMA_52.45408785491517]}",,,LightGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Flag,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:v5bAymGxqFJ-cmNEfoq8lA:Simon Sovic"
KtwpXNX-qGoEy3Sfq2TBGw,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-08T14:05:42.093259589Z,2022-09-08T14:01:48.407152671Z,3D Printing,,"{""type"":""Point""_COMMA_""coordinates"":[9.007993273663033_COMMA_50.72274491666067]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Location,,,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
RpzQWKw-Gnt0fS9yAlBxvw,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-08T14:04:59.128053299Z,2022-09-08T14:04:59.128053299Z,Storage,,"{""type"":""Point""_COMMA_""coordinates"":[9.007926479390221_COMMA_50.722808497282074]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Regal,storage,,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
DpUbCbee_uFW4wZWi1JoUg,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-08T14:04:47.742127860Z,2022-09-08T14:04:47.742127860Z,Storage,,"{""type"":""Point""_COMMA_""coordinates"":[9.007909660673022_COMMA_50.72283465962994]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Regal,storage,,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
BS48-uZWoptz6UutwS3L1A,POI,7uWsANxR2P6avQyqQ00pVw,2022-09-08T14:03:31.685019492Z,2022-09-08T14:03:31.685019492Z,Team Room,,"{""type"":""Point""_COMMA_""coordinates"":[9.007832067315348_COMMA_50.722718414065724]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,UserGroup,,,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
hE8tTtPipYvt8XC_U8OYjg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:38:35.645073870Z,2022-08-12T12:38:35.645073870Z,Kamera,,"{""type"":""Point""_COMMA_""coordinates"":[13.38817170719335_COMMA_52.45398356717445]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,SecurityCamera,"sicherheit,kamera",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
wHif-9cCGX1b5TNGyHdnKw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:38:24.214317046Z,2022-08-12T12:38:24.214317046Z,Kamera,,"{""type"":""Point""_COMMA_""coordinates"":[13.387418657340504_COMMA_52.45380370606381]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,SecurityCamera,"sicherheit,kamera",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
S-dl5bBdvVwAQmjmdipC1A,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:38:00.416893231Z,2022-08-12T12:38:00.416893231Z,Kamera,,"{""type"":""Point""_COMMA_""coordinates"":[13.387799942653942_COMMA_52.45389598513245]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,SecurityCamera,"sicherheit,kamera",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
frWVsLcm8kd7vRQBVOHQyw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:26:05.862612170Z,2022-08-12T09:42:35.791033818Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.387099350071367_COMMA_52.45409231596338]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
3ixnk8nM8BAVUteHTj6Fzg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:25:56.821434548Z,2022-08-12T09:42:20.377072327Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.387616698322404_COMMA_52.454299613177994]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
NGcOQfXh90Unvm8t2_fGmA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:25:42.256645516Z,2022-08-12T09:42:09.872740101Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.38772738488342_COMMA_52.454325803220826]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
B-PdSIAFdz0rAoH2U1ab3g,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:25:27.820278198Z,2022-08-12T09:41:55.476026823Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.388240335725413_COMMA_52.45400024084816]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
pPqJKV4H-x_Uaz3Qxcm5wg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:25:10.020746247Z,2022-08-12T09:41:35.257329386Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.387865704209048_COMMA_52.45391030448175]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
EJV_E1-xwlJBvqB5tTFtRA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:24:57.523976777Z,2022-08-12T09:42:50.040341363Z,Notausgang,,"{""type"":""Point""_COMMA_""coordinates"":[13.387489045496295_COMMA_52.45382086210975]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Exit,"notausgang,sicherheit",,,,,,Trapezoid,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
qQLhu1gnY_vrq2QMUyfLaw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:24:18.881889163Z,2022-08-12T12:24:18.881889163Z,Schließanlage #139,,"{""type"":""Point""_COMMA_""coordinates"":[13.38786000760524_COMMA_52.45420438900814]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
-AsiQdFTxSeAzddswZbFlw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:23:53.423873647Z,2022-08-12T12:23:21.643712408Z,Schließanlage #137,,"{""type"":""Point""_COMMA_""coordinates"":[13.387864918413243_COMMA_52.45401849232411]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
h8CIvFhyyIfu9vbWzPJ_2g,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:23:44.019584239Z,2022-08-12T12:23:44.019584239Z,Schließanlage #138,,"{""type"":""Point""_COMMA_""coordinates"":[13.387541879017022_COMMA_52.4541300138236]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
2oYjDRu1fik-ImCmum9f1w,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:22:57.193289378Z,2022-08-12T12:22:57.193289378Z,Schließanlage #136,,"{""type"":""Point""_COMMA_""coordinates"":[13.387746434160135_COMMA_52.45399332084065]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
QUc0N2eGk5-rvtJsXVCaWQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:22:42.011298147Z,2022-08-12T12:22:42.011298147Z,Schließanlage #135,,"{""type"":""Point""_COMMA_""coordinates"":[13.387620875497532_COMMA_52.45400611602008]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
6EYuIdq3KH7nX8ZcQFGMVw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T12:22:26.235168613Z,2022-08-12T12:22:26.235168613Z,Schließanlage #134,,"{""type"":""Point""_COMMA_""coordinates"":[13.387937501673946_COMMA_52.45408365475282]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,schließanlage,,,,,,RoundWithPointer,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
EVe4xnJXjxXrRasl7SMf0A,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:48:07.262251885Z,2022-08-12T09:48:07.262251885Z,Obstkorb,,"{""type"":""Point""_COMMA_""coordinates"":[13.387769552809118_COMMA_52.45423968599346]}",,,DarkOrange,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Apple,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
aAwQrjhwyztKDdF3Fcor3Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:47:21.877988948Z,2022-08-12T09:47:21.877988948Z,Kaffeemaschine,,"{""type"":""Point""_COMMA_""coordinates"":[13.387780222954007_COMMA_52.45422350577638]}",,,DarkOrange,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Coffee,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
t1BWBdSKvEs80pTv5Z6DyA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:46:37.847900423Z,2022-08-12T09:46:37.847900423Z,Defibrillator,,"{""type"":""Point""_COMMA_""coordinates"":[13.387694096679297_COMMA_52.453986131395965]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,Defibrillator,,,,,,,Cross,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
-NXimwNgMGji-qE04sqp9g,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:45:25.638442614Z,2022-08-12T09:45:25.638442614Z,Erste Hilfe,,"{""type"":""Point""_COMMA_""coordinates"":[13.3877013825321_COMMA_52.45397083814893]}",,,DarkGreen,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FirstAid,sicherheit,,,,,,Cross,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
-FYNhRtue9mYDbLd33Nvtw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:44:45.706487072Z,2022-08-12T09:44:45.706487072Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[13.388091530849579_COMMA_52.454264534710944]}",,,Red,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FireExtinguisher,"feuerlöscher,sicherheit",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Q0hyWV7oHkbEEtEppYQtIA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:44:33.887994837Z,2022-08-12T09:44:33.887994837Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[13.387751255598005_COMMA_52.45418675337825]}",,,Red,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FireExtinguisher,"feuerlöscher,sicherheit",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
JunuyimxazEykQdTsQsMPA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:44:06.607854830Z,2022-08-12T09:44:06.607854830Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[13.387312806827367_COMMA_52.454062875413484]}",,,Red,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FireExtinguisher,"feuerlöscher,sicherheit",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
T6p_WqHhqhJkmqGs9SdfBQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:43:51.773046122Z,2022-08-12T09:43:51.773046122Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[13.387888067339532_COMMA_52.454045661296675]}",,,Red,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FireExtinguisher,"feuerlöscher,sicherheit",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
9G_zAB5RnjFBCU8KU4hzjg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:43:38.376351293Z,2022-08-12T09:43:38.376351293Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[13.387888067319636_COMMA_52.45404566130665]}",,,Red,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,FireExtinguisher,"feuerlöscher,sicherheit",,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
147_PTXkCJwI8aKxn-yBew,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T09:40:50.738769210Z,2022-08-12T09:40:50.738769210Z,Smart Gate #2,,"{""type"":""Point""_COMMA_""coordinates"":[13.387764161318955_COMMA_52.45397610101318]}",,,Grey,Floor,LHzjKmS5_0t9FcNdCl1JKg,,,,,WirelessDoorLock,,,,,,,Circle,"BuildingId:GpZD_QlsEYNGUt6uLwNU4A,FloorId:LHzjKmS5_0t9FcNdCl1JKg,FloorLevel:1.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
